*
POSN mm 	LOAD kn	STRAIN1 %	STRAIN2 %	STRESS(MPA)	TIME(sec)
32.094834	17.003615	-1.769701	18.000032	772.891570	1706.000000
32.096950	16.943170	-1.769888	18.000032	770.144084	1706.500000
32.105416	16.984856	-1.769701	18.000032	772.038902	1707.000000
32.107532	16.980687	-1.769888	18.000032	771.849420	1707.500000
32.111765	16.901484	-1.769888	18.000032	768.249266	1708.000000
32.120230	17.034879	-1.769888	18.000032	774.312684	1708.500000
32.124463	16.998404	-1.769888	18.000032	772.654718	1709.000000
32.130812	16.996319	-1.769888	18.000032	772.559977	1709.500000
32.135045	16.949423	-1.769888	18.000032	770.428307	1710.000000
32.141394	17.011952	-1.769514	18.000032	773.270534	1710.500000
32.145627	17.007783	-1.769888	18.000032	773.081052	1711.000000
32.151976	16.943170	-1.769701	18.000032	770.144084	1711.500000
32.154092	17.003615	-1.769701	18.000032	772.891570	1712.000000
32.160441	16.987982	-1.769888	18.000032	772.181014	1712.500000
32.164674	16.989024	-1.770262	18.000032	772.228384	1713.000000
32.168907	17.005699	-1.769514	18.000032	772.986311	1713.500000
32.173140	16.976519	-1.769701	18.000032	771.659939	1714.000000
32.179489	16.953591	-1.769701	18.000032	770.617789	1714.500000
32.185838	16.911905	-1.769888	18.000032	768.722971	1715.000000
32.190071	17.022373	-1.769888	18.000032	773.744239	1715.500000
32.194303	17.005699	-1.769888	18.000032	772.986311	1716.000000
32.198536	16.993193	-1.769888	18.000032	772.417866	1716.500000
32.202769	16.989024	-1.769888	18.000032	772.228384	1717.000000
32.211234	16.980687	-1.769701	18.000032	771.849420	1717.500000
32.213351	16.976519	-1.769888	18.000032	771.659939	1718.000000
32.219700	16.959844	-1.769514	18.000032	770.902011	1718.500000
32.223933	17.020289	-1.769701	18.000032	773.649498	1719.000000
32.230282	17.009867	-1.769701	18.000032	773.175793	1719.500000
32.234514	16.993193	-1.769888	18.000032	772.417866	1720.000000
32.238747	17.005699	-1.769514	18.000032	772.986311	1720.500000
32.245096	16.987982	-1.769514	18.000032	772.181014	1721.000000
32.249329	16.936917	-1.769888	18.000032	769.859861	1721.500000
32.253562	17.014036	-1.770075	18.000032	773.365275	1722.000000
32.259911	16.989024	-1.769888	18.000032	772.228384	1722.500000
32.264144	16.993193	-1.769514	18.000032	772.417866	1723.000000
32.270493	16.953591	-1.769888	18.000032	770.617789	1723.500000
32.274725	17.012994	-1.769888	18.000032	773.317904	1724.000000
32.278958	17.022373	-1.769701	18.000032	773.744239	1724.500000
32.283191	16.949423	-1.769888	18.000032	770.428307	1725.000000
32.287424	17.020289	-1.769514	18.000032	773.649498	1725.500000
32.295889	16.969224	-1.769888	18.000032	771.328345	1726.000000
32.298006	16.972350	-1.769888	18.000032	771.470457	1726.500000
32.304355	16.984856	-1.769888	18.000032	772.038902	1727.000000
32.310704	17.029668	-1.769888	18.000032	774.075832	1727.500000
32.312820	16.901484	-1.769888	18.000032	768.249266	1728.000000
32.312820	16.882725	-1.769888	18.000032	767.396598	1728.500000
32.325518	17.041132	-1.769701	18.000032	774.596907	1729.000000
32.329751	17.009867	-1.769888	18.000032	773.175793	1729.500000
32.333984	17.026542	-1.769888	18.000032	773.933720	1730.000000
32.340333	17.035921	-1.769888	18.000032	774.360054	1730.500000
32.342449	16.997362	-1.769701	18.000032	772.607348	1731.000000
32.348798	16.982772	-1.769701	18.000032	771.944161	1731.500000
32.355148	16.961929	-1.770262	18.000032	770.996752	1732.000000
32.359380	17.028626	-1.769888	18.000032	774.028461	1732.500000
32.363613	17.026542	-1.769888	18.000032	773.933720	1733.000000
32.367846	16.982772	-1.769888	18.000032	771.944161	1733.500000
32.374195	17.001530	-1.769701	18.000032	772.796829	1734.000000
32.380544	16.995277	-1.769888	18.000032	772.512607	1734.500000
32.384777	16.971308	-1.769888	18.000032	771.423086	1735.000000
32.389009	16.949423	-1.769888	18.000032	770.428307	1735.500000
32.393242	17.040090	-1.769888	18.000032	774.549536	1736.000000
32.401708	17.005699	-1.770262	18.000032	772.986311	1736.500000
32.405940	17.001530	-1.769514	18.000032	772.796829	1737.000000
32.410173	16.987982	-1.769888	18.000032	772.181014	1737.500000
32.414406	17.002572	-1.769888	18.000032	772.844200	1738.000000
32.418639	17.002572	-1.769888	18.000032	772.844200	1738.500000
32.422871	17.041132	-1.769888	18.000032	774.596907	1739.000000
32.431337	17.015078	-1.769701	18.000032	773.412645	1739.500000
32.435570	16.994235	-1.770075	18.000032	772.465236	1740.000000
32.435570	16.956718	-1.769888	18.000032	770.759900	1740.500000
32.444035	17.026542	-1.769888	18.000032	773.933720	1741.000000
32.448268	16.996319	-1.769888	18.000032	772.559977	1741.500000
32.450384	16.928580	-1.769888	18.000032	769.480898	1742.000000
32.460966	17.047385	-1.769888	18.000032	774.881129	1742.500000
32.463082	16.984856	-1.769888	18.000032	772.038902	1743.000000
32.469432	17.026542	-1.769888	18.000032	773.933720	1743.500000
32.473664	17.030710	-1.769888	18.000032	774.123202	1744.000000
32.477897	17.003615	-1.769888	18.000032	772.891570	1744.500000
32.482130	16.999446	-1.769888	18.000032	772.702089	1745.000000
32.490595	16.943170	-1.769888	18.000032	770.144084	1745.500000
32.494828	17.031753	-1.769701	18.000032	774.170573	1746.000000
32.499061	17.018205	-1.769701	18.000032	773.554757	1746.500000
32.503294	17.020289	-1.769514	18.000032	773.649498	1747.000000
32.509643	17.045301	-1.769888	18.000032	774.786389	1747.500000
32.515992	16.993193	-1.769888	18.000032	772.417866	1748.000000
32.518108	17.001530	-1.769888	18.000032	772.796829	1748.500000
32.520224	16.943170	-1.769701	18.000032	770.144084	1749.000000
32.532923	17.055722	-1.769701	18.000032	775.260093	1749.500000
32.532923	17.048427	-1.769888	18.000032	774.928500	1750.000000
32.541388	17.003615	-1.769701	18.000032	772.891570	1750.500000
32.543505	17.014036	-1.769701	18.000032	773.365275	1751.000000
32.549854	17.014036	-1.769888	18.000032	773.365275	1751.500000
32.554086	17.009867	-1.769888	18.000032	773.175793	1752.000000
32.558319	17.049469	-1.770262	18.000032	774.975870	1752.500000
32.566785	17.026542	-1.769888	18.000032	773.933720	1753.000000
32.568901	17.031753	-1.769888	18.000032	774.170573	1753.500000
32.571017	16.976519	-1.769701	18.000032	771.659939	1754.000000
32.575250	16.926495	-1.769888	18.000032	769.386157	1754.500000
32.592181	16.898357	-1.769701	18.000032	768.107155	1755.000000
32.592181	16.801437	-1.769888	18.000032	763.701703	1755.500000
32.594297	17.207876	-1.769701	18.000032	782.176179	1756.000000
32.600647	17.061975	-1.769514	18.000032	775.544316	1756.500000
32.602763	17.040090	-1.769888	18.000032	774.549536	1757.000000
32.609112	17.014036	-1.770075	18.000032	773.365275	1757.500000
32.613345	17.045301	-1.769701	18.000032	774.786389	1758.000000
32.619694	17.016120	-1.769888	18.000032	773.460016	1758.500000
32.621810	16.986940	-1.769701	18.000032	772.133643	1759.000000
32.628159	17.035921	-1.769888	18.000032	774.360054	1759.500000
32.634509	17.020289	-1.769514	18.000032	773.649498	1760.000000
32.638741	17.043216	-1.769514	18.000032	774.691648	1760.500000
32.645090	17.055722	-1.769701	18.000032	775.260093	1761.000000
32.649323	17.026542	-1.769888	18.000032	773.933720	1761.500000
32.653556	17.018205	-1.769514	18.000032	773.554757	1762.000000
32.659905	16.959844	-1.769888	18.000032	770.902011	1762.500000
32.664138	17.053638	-1.769701	18.000032	775.165352	1763.000000
32.668370	17.063017	-1.769701	18.000032	775.591686	1763.500000
32.672603	17.016120	-1.769701	18.000032	773.460016	1764.000000
32.681069	17.026542	-1.769701	18.000032	773.933720	1764.500000
32.683185	17.016120	-1.770075	18.000032	773.460016	1765.000000
32.689534	17.026542	-1.769888	18.000032	773.933720	1765.500000
32.693767	17.026542	-1.769701	18.000032	773.933720	1766.000000
32.700116	17.041132	-1.769888	18.000032	774.596907	1766.500000
32.704349	17.045301	-1.769888	18.000032	774.786389	1767.000000
32.710698	16.977561	-1.769701	18.000032	771.707309	1767.500000
32.712814	17.034879	-1.769888	18.000032	774.312684	1768.000000
32.719163	17.027584	-1.769888	18.000032	773.981091	1768.500000
32.727629	16.962971	-1.769888	18.000032	771.044123	1769.000000
32.727629	17.097408	-1.769888	18.000032	777.154911	1769.500000
32.733978	17.030710	-1.769514	18.000032	774.123202	1770.000000
32.740327	17.048427	-1.769514	18.000032	774.928500	1770.500000
32.740327	17.011952	-1.769888	18.000032	773.270534	1771.000000
32.748793	17.059891	-1.769888	18.000032	775.449575	1771.500000
32.755142	17.044258	-1.769888	18.000032	774.739018	1772.000000
32.761491	16.960886	-1.769888	18.000032	770.949382	1772.500000
32.763607	17.051553	-1.769888	18.000032	775.070611	1773.000000
32.767840	17.018205	-1.769327	18.000032	773.554757	1773.500000
32.774189	17.039048	-1.769888	18.000032	774.502166	1774.000000
32.778422	17.064059	-1.769888	18.000032	775.639057	1774.500000
32.782655	17.020289	-1.769888	18.000032	773.649498	1775.000000
32.789004	17.034879	-1.769701	18.000032	774.312684	1775.500000
32.795353	16.964013	-1.769888	18.000032	771.091493	1776.000000
32.799585	17.051553	-1.769701	18.000032	775.070611	1776.500000
32.803818	17.043216	-1.769701	18.000032	774.691648	1777.000000
32.808051	17.043216	-1.769701	18.000032	774.691648	1777.500000
32.814400	17.041132	-1.769701	18.000032	774.596907	1778.000000
32.818633	17.036963	-1.769514	18.000032	774.407425	1778.500000
32.822866	17.034879	-1.769888	18.000032	774.312684	1779.000000
32.829215	16.978603	-1.769888	18.000032	771.754680	1779.500000
32.833447	17.064059	-1.769888	18.000032	775.639057	1780.000000
32.839797	17.051553	-1.769888	18.000032	775.070611	1780.500000
32.841913	17.027584	-1.769888	18.000032	773.981091	1781.000000
32.848262	17.048427	-1.769888	18.000032	774.928500	1781.500000
32.854611	16.999446	-1.769888	18.000032	772.702089	1782.000000
32.863077	16.968181	-1.769514	18.000032	771.280975	1782.500000
32.863077	17.093239	-1.769701	18.000032	776.965429	1783.000000
32.869426	17.059891	-1.769888	18.000032	775.449575	1783.500000
32.873658	17.049469	-1.769701	18.000032	774.975870	1784.000000
32.880008	17.009867	-1.769888	18.000032	773.175793	1784.500000
32.884240	17.045301	-1.769514	18.000032	774.786389	1785.000000
32.888473	17.051553	-1.769514	18.000032	775.070611	1785.500000
32.896939	16.995277	-1.769701	18.000032	772.512607	1786.000000
32.899055	17.065101	-1.769888	18.000032	775.686427	1786.500000
32.905404	17.043216	-1.769701	18.000032	774.691648	1787.000000
32.907520	17.047385	-1.769701	18.000032	774.881129	1787.500000
32.913870	17.020289	-1.769888	18.000032	773.649498	1788.000000
32.920219	17.061975	-1.769701	18.000032	775.544316	1788.500000
32.922335	17.064059	-1.769514	18.000032	775.639057	1789.000000
32.926568	16.984856	-1.769888	18.000032	772.038902	1789.500000
32.935033	17.076565	-1.769888	18.000032	776.207502	1790.000000
32.939266	17.049469	-1.769701	18.000032	774.975870	1790.500000
32.943499	17.059891	-1.769327	18.000032	775.449575	1791.000000
32.947731	17.072396	-1.769888	18.000032	776.018020	1791.500000
32.954081	17.049469	-1.769888	18.000032	774.975870	1792.000000
32.958313	17.032795	-1.769888	18.000032	774.217943	1792.500000
32.964662	16.977561	-1.769888	18.000032	771.707309	1793.000000
32.968895	17.072396	-1.769514	18.000032	776.018020	1793.500000
32.973128	17.069270	-1.769888	18.000032	775.875909	1794.000000
32.977361	17.039048	-1.769888	18.000032	774.502166	1794.500000
32.983710	17.043216	-1.769701	18.000032	774.691648	1795.000000
32.987943	17.018205	-1.769701	18.000032	773.554757	1795.500000
32.990059	16.995277	-1.770262	18.000032	772.512607	1796.000000
32.998524	16.953591	-1.769888	18.000032	770.617789	1796.500000
33.002757	17.070312	-1.769701	18.000032	775.923279	1797.000000
33.009106	17.065101	-1.769514	18.000032	775.686427	1797.500000
33.011223	17.014036	-1.769701	18.000032	773.365275	1798.000000
33.019688	17.059891	-1.769888	18.000032	775.449575	1798.500000
33.023921	17.039048	-1.769701	18.000032	774.502166	1799.000000
33.032386	17.027584	-1.769701	18.000032	773.981091	1799.500000
33.032386	17.081776	-1.769888	18.000032	776.444354	1800.000000
33.038735	17.026542	-1.769701	18.000032	773.933720	1800.500000
33.045085	17.044258	-1.769888	18.000032	774.739018	1801.000000
33.047201	17.000488	-1.769888	18.000032	772.749459	1801.500000
33.053550	17.081776	-1.769888	18.000032	776.444354	1802.000000
33.057783	17.076565	-1.769514	18.000032	776.207502	1802.500000
33.059899	16.982772	-1.769888	18.000032	771.944161	1803.000000
33.068365	17.053638	-1.769888	18.000032	775.165352	1803.500000
33.074714	17.039048	-1.769888	18.000032	774.502166	1804.000000
33.076830	17.059891	-1.770075	18.000032	775.449575	1804.500000
33.083179	17.076565	-1.769514	18.000032	776.207502	1805.000000
33.087412	17.043216	-1.769888	18.000032	774.691648	1805.500000
33.093761	17.038005	-1.769888	18.000032	774.454795	1806.000000
33.095877	16.995277	-1.769888	18.000032	772.512607	1806.500000
33.104343	17.070312	-1.769888	18.000032	775.923279	1807.000000
33.108576	17.082818	-1.769888	18.000032	776.491725	1807.500000
33.112808	17.027584	-1.769888	18.000032	773.981091	1808.000000
33.119158	17.054680	-1.769888	18.000032	775.212723	1808.500000
33.123390	16.961929	-1.769888	18.000032	770.996752	1809.000000
33.133972	16.920243	-1.769701	18.000032	769.101934	1809.500000
33.133972	16.894189	-1.769701	18.000032	767.917673	1810.000000
33.142438	17.113040	-1.769701	18.000032	777.865468	1810.500000
33.144554	17.070312	-1.769888	18.000032	775.923279	1811.000000
33.146670	17.045301	-1.769888	18.000032	774.786389	1811.500000
33.153019	17.070312	-1.769888	18.000032	775.923279	1812.000000
33.159369	17.038005	-1.769888	18.000032	774.454795	1812.500000
33.161485	17.040090	-1.769888	18.000032	774.549536	1813.000000
33.169950	17.093239	-1.769888	18.000032	776.965429	1813.500000
33.174183	17.070312	-1.769888	18.000032	775.923279	1814.000000
33.178416	17.055722	-1.769701	18.000032	775.260093	1814.500000
33.182649	17.009867	-1.769701	18.000032	773.175793	1815.000000
33.188998	17.061975	-1.769888	18.000032	775.544316	1815.500000
33.193231	17.082818	-1.769514	18.000032	776.491725	1816.000000
33.201696	17.006741	-1.769514	18.000032	773.033682	1816.500000
33.201696	17.078649	-1.769514	18.000032	776.302243	1817.000000
33.210162	17.040090	-1.769888	18.000032	774.549536	1817.500000
33.214394	17.070312	-1.769888	18.000032	775.923279	1818.000000
33.218627	17.059891	-1.769888	18.000032	775.449575	1818.500000
33.222860	17.081776	-1.769701	18.000032	776.444354	1819.000000
33.229209	17.053638	-1.769514	18.000032	775.165352	1819.500000
33.235558	17.019247	-1.770075	18.000032	773.602127	1820.000000
33.239791	17.051553	-1.769888	18.000032	775.070611	1820.500000
33.244023	17.069270	-1.769888	18.000032	775.875909	1821.000000
33.252489	17.051553	-1.769888	18.000032	775.070611	1821.500000
33.254605	17.093239	-1.769888	18.000032	776.965429	1822.000000
33.258838	17.043216	-1.769888	18.000032	774.691648	1822.500000
33.260954	16.996319	-1.769701	18.000032	772.559977	1823.000000
33.269420	16.961929	-1.769888	18.000032	770.996752	1823.500000
33.273653	17.101577	-1.769514	18.000032	777.344393	1824.000000
33.277885	17.093239	-1.769888	18.000032	776.965429	1824.500000
33.282118	17.041132	-1.770075	18.000032	774.596907	1825.000000
33.290584	17.074481	-1.769514	18.000032	776.112761	1825.500000
33.294816	17.048427	-1.769701	18.000032	774.928500	1826.000000
33.299049	17.030710	-1.769888	18.000032	774.123202	1826.500000
33.303282	17.053638	-1.769888	18.000032	775.165352	1827.000000
33.309631	17.076565	-1.769888	18.000032	776.207502	1827.500000
33.313864	17.068228	-1.769888	18.000032	775.828538	1828.000000
33.318096	17.045301	-1.769701	18.000032	774.786389	1828.500000
33.324446	17.065101	-1.769888	18.000032	775.686427	1829.000000
33.328678	17.051553	-1.769888	18.000032	775.070611	1829.500000
33.330795	16.982772	-1.769701	18.000032	771.944161	1830.000000
33.339260	17.117209	-1.769514	18.000032	778.054950	1830.500000
33.341377	17.054680	-1.769888	18.000032	775.212723	1831.000000
33.349842	17.081776	-1.769701	18.000032	776.444354	1831.500000
33.354075	17.041132	-1.769701	18.000032	774.596907	1832.000000
33.360424	17.093239	-1.769888	18.000032	776.965429	1832.500000
33.364657	17.080734	-1.769888	18.000032	776.396984	1833.000000
33.371006	17.020289	-1.769888	18.000032	773.649498	1833.500000
33.373122	17.074481	-1.769888	18.000032	776.112761	1834.000000
33.375238	17.030710	-1.769888	18.000032	774.123202	1834.500000
33.383704	17.068228	-1.769701	18.000032	775.828538	1835.000000
33.387937	17.101577	-1.769888	18.000032	777.344393	1835.500000
33.394286	17.076565	-1.769701	18.000032	776.207502	1836.000000
33.396402	16.961929	-1.769701	18.000032	770.996752	1836.500000
33.396402	16.923369	-1.769888	18.000032	769.244046	1837.000000
33.409100	17.116167	-1.769888	18.000032	778.007579	1837.500000
33.415450	17.105745	-1.769888	18.000032	777.533875	1838.000000
33.417566	17.078649	-1.769701	18.000032	776.302243	1838.500000
33.423915	17.073439	-1.769514	18.000032	776.065391	1839.000000
33.430264	17.064059	-1.769514	18.000032	775.639057	1839.500000
33.432381	17.060933	-1.769701	18.000032	775.496945	1840.000000
33.438730	17.011952	-1.769701	18.000032	773.270534	1840.500000
33.442962	17.093239	-1.769888	18.000032	776.965429	1841.000000
33.449311	17.094282	-1.769327	18.000032	777.012800	1841.500000
33.451428	17.048427	-1.769701	18.000032	774.928500	1842.000000
33.459893	17.080734	-1.769514	18.000032	776.396984	1842.500000
33.462010	17.045301	-1.769514	18.000032	774.786389	1843.000000
33.466242	17.002572	-1.769701	18.000032	772.844200	1843.500000
33.474708	17.121377	-1.769888	18.000032	778.244432	1844.000000
33.478941	17.093239	-1.769514	18.000032	776.965429	1844.500000
33.483173	17.074481	-1.769701	18.000032	776.112761	1845.000000
33.487406	17.047385	-1.769701	18.000032	774.881129	1845.500000
33.493755	17.093239	-1.769701	18.000032	776.965429	1846.000000
33.500104	17.094282	-1.769701	18.000032	777.012800	1846.500000
33.502221	17.049469	-1.769888	18.000032	774.975870	1847.000000
33.510686	17.093239	-1.769514	18.000032	776.965429	1847.500000
33.512803	17.046343	-1.769888	18.000032	774.833759	1848.000000
33.519152	17.076565	-1.769888	18.000032	776.207502	1848.500000
33.523384	17.061975	-1.769888	18.000032	775.544316	1849.000000
33.527617	17.093239	-1.769888	18.000032	776.965429	1849.500000
33.531850	17.059891	-1.770075	18.000032	775.449575	1850.000000
33.540315	16.989024	-1.769888	18.000032	772.228384	1850.500000
33.544548	17.109914	-1.769888	18.000032	777.723357	1851.000000
33.548781	17.076565	-1.769888	18.000032	776.207502	1851.500000
33.553014	17.093239	-1.769514	18.000032	776.965429	1852.000000
33.561479	17.093239	-1.769701	18.000032	776.965429	1852.500000
33.563596	17.070312	-1.769888	18.000032	775.923279	1853.000000
33.567828	17.063017	-1.769701	18.000032	775.591686	1853.500000
33.574177	17.011952	-1.769701	18.000032	773.270534	1854.000000
33.578410	17.098450	-1.769888	18.000032	777.202282	1854.500000
33.584759	17.105745	-1.769514	18.000032	777.533875	1855.000000
33.591108	17.036963	-1.769888	18.000032	774.407425	1855.500000
33.593225	17.093239	-1.769888	18.000032	776.965429	1856.000000
33.597457	17.059891	-1.769888	18.000032	775.449575	1856.500000
33.608039	17.034879	-1.769888	18.000032	774.312684	1857.000000
33.608039	17.051553	-1.769888	18.000032	775.070611	1857.500000
33.614388	17.097408	-1.769701	18.000032	777.154911	1858.000000
33.620738	17.069270	-1.769888	18.000032	775.875909	1858.500000
33.624970	17.030710	-1.770075	18.000032	774.123202	1859.000000
33.627087	17.093239	-1.769888	18.000032	776.965429	1859.500000
33.633436	17.093239	-1.769701	18.000032	776.965429	1860.000000
33.641901	17.039048	-1.769514	18.000032	774.502166	1860.500000
33.644018	17.104703	-1.769888	18.000032	777.486504	1861.000000
33.648250	17.076565	-1.769888	18.000032	776.207502	1861.500000
33.654599	17.072396	-1.769701	18.000032	776.018020	1862.000000
33.658832	17.055722	-1.769701	18.000032	775.260093	1862.500000
33.660949	16.982772	-1.769701	18.000032	771.944161	1863.000000
33.675763	16.931706	-1.769701	18.000032	769.623009	1863.500000
33.675763	16.893147	-1.769701	18.000032	767.870302	1864.000000
33.679996	17.173485	-1.769514	18.000032	780.612954	1864.500000
33.684229	17.094282	-1.769701	18.000032	777.012800	1865.000000
33.688461	17.109914	-1.769701	18.000032	777.723357	1865.500000
33.694811	17.122420	-1.769888	18.000032	778.291802	1866.000000
33.699043	17.059891	-1.769888	18.000032	775.449575	1866.500000
33.703276	17.093239	-1.769701	18.000032	776.965429	1867.000000
33.709625	17.039048	-1.769888	18.000032	774.502166	1867.500000
33.713858	17.097408	-1.769888	18.000032	777.154911	1868.000000
33.718091	17.115125	-1.769888	18.000032	777.960209	1868.500000
33.722323	17.076565	-1.769888	18.000032	776.207502	1869.000000
33.726556	17.102619	-1.769701	18.000032	777.391763	1869.500000
33.735022	17.063017	-1.769888	18.000032	775.591686	1870.000000
33.739254	17.065101	-1.769701	18.000032	775.686427	1870.500000
33.743487	17.034879	-1.769888	18.000032	774.312684	1871.000000
33.749836	17.113040	-1.769888	18.000032	777.865468	1871.500000
33.756185	17.093239	-1.769888	18.000032	776.965429	1872.000000
33.756185	17.043216	-1.769888	18.000032	774.691648	1872.500000
33.762534	17.093239	-1.769701	18.000032	776.965429	1873.000000
33.768884	17.069270	-1.769888	18.000032	775.875909	1873.500000
33.773116	17.043216	-1.769701	18.000032	774.691648	1874.000000
33.779465	17.122420	-1.769514	18.000032	778.291802	1874.500000
33.783698	17.093239	-1.769514	18.000032	776.965429	1875.000000
33.790047	17.078649	-1.769888	18.000032	776.302243	1875.500000
33.794280	17.059891	-1.769888	18.000032	775.449575	1876.000000
33.800629	17.107830	-1.769888	18.000032	777.628616	1876.500000
33.804862	17.094282	-1.769514	18.000032	777.012800	1877.000000
33.802745	16.993193	-1.769888	18.000032	772.417866	1877.500000
33.813327	17.126588	-1.769888	18.000032	778.481284	1878.000000
33.819676	17.076565	-1.769514	18.000032	776.207502	1878.500000
33.821793	17.093239	-1.769888	18.000032	776.965429	1879.000000
33.828142	17.095324	-1.769888	18.000032	777.060170	1879.500000
33.834491	17.093239	-1.769701	18.000032	776.965429	1880.000000
33.836607	17.074481	-1.769888	18.000032	776.112761	1880.500000
33.845073	17.039048	-1.769888	18.000032	774.502166	1881.000000
33.847189	17.098450	-1.769888	18.000032	777.202282	1881.500000
33.853538	17.078649	-1.769888	18.000032	776.302243	1882.000000
33.857771	17.100534	-1.769701	18.000032	777.297022	1882.500000
33.864120	17.099492	-1.769701	18.000032	777.249652	1883.000000
33.870469	17.101577	-1.769701	18.000032	777.344393	1883.500000
33.870469	17.061975	-1.769701	18.000032	775.544316	1884.000000
33.872586	17.001530	-1.769888	18.000032	772.796829	1884.500000
33.883168	17.122420	-1.769514	18.000032	778.291802	1885.000000
33.889517	17.122420	-1.769888	18.000032	778.291802	1885.500000
33.891633	17.073439	-1.769888	18.000032	776.065391	1886.000000
33.897982	17.111998	-1.769888	18.000032	777.818097	1886.500000
33.902215	17.078649	-1.769701	18.000032	776.302243	1887.000000
33.908564	17.055722	-1.769701	18.000032	775.260093	1887.500000
33.912797	17.097408	-1.769514	18.000032	777.154911	1888.000000
33.919146	17.093239	-1.769888	18.000032	776.965429	1888.500000
33.923379	17.103661	-1.770075	18.000032	777.439134	1889.000000
33.929728	17.043216	-1.769888	18.000032	774.691648	1889.500000
33.933961	17.093239	-1.769701	18.000032	776.965429	1890.000000
33.936077	17.014036	-1.769888	18.000032	773.365275	1890.500000
33.946659	16.959844	-1.769888	18.000032	770.902011	1891.000000
33.948775	17.168274	-1.769701	18.000032	780.376102	1891.500000
33.950891	17.097408	-1.769701	18.000032	777.154911	1892.000000
33.957241	17.102619	-1.769888	18.000032	777.391763	1892.500000
33.963590	17.043216	-1.769701	18.000032	774.691648	1893.000000
33.969939	17.111998	-1.769701	18.000032	777.818097	1893.500000
33.972055	17.115125	-1.769888	18.000032	777.960209	1894.000000
33.976288	17.066144	-1.769888	18.000032	775.733798	1894.500000
33.984753	17.093239	-1.769514	18.000032	776.965429	1895.000000
33.988986	17.093239	-1.769701	18.000032	776.965429	1895.500000
33.993219	17.099492	-1.769888	18.000032	777.249652	1896.000000
33.997452	17.120335	-1.769701	18.000032	778.197061	1896.500000
34.001684	17.076565	-1.769888	18.000032	776.207502	1897.000000
34.014383	17.074481	-1.769514	18.000032	776.112761	1897.500000
34.014383	17.029668	-1.769701	18.000032	774.075832	1898.000000
34.018615	17.115125	-1.769888	18.000032	777.960209	1898.500000
34.022848	17.128673	-1.769888	18.000032	778.576025	1899.000000
34.029197	17.093239	-1.769701	18.000032	776.965429	1899.500000
34.035546	17.109914	-1.769888	18.000032	777.723357	1900.000000
34.037663	17.093239	-1.770262	18.000032	776.965429	1900.500000
34.044012	17.076565	-1.769701	18.000032	776.207502	1901.000000
34.048245	17.045301	-1.769701	18.000032	774.786389	1901.500000
34.054594	17.109914	-1.769701	18.000032	777.723357	1902.000000
34.058826	17.093239	-1.769701	18.000032	776.965429	1902.500000
34.060943	17.079691	-1.769888	18.000032	776.349613	1903.000000
34.069408	17.097408	-1.769888	18.000032	777.154911	1903.500000
34.073641	17.060933	-1.769888	18.000032	775.496945	1904.000000
34.073641	16.995277	-1.769701	18.000032	772.512607	1904.500000
34.084223	17.134925	-1.769888	18.000032	778.860247	1905.000000
34.086339	17.096366	-1.769888	18.000032	777.107541	1905.500000
34.092688	17.103661	-1.769888	18.000032	777.439134	1906.000000
34.099037	17.049469	-1.769888	18.000032	774.975870	1906.500000
34.103270	17.109914	-1.769888	18.000032	777.723357	1907.000000
34.109619	17.118251	-1.769514	18.000032	778.102320	1907.500000
34.111736	17.064059	-1.769888	18.000032	775.639057	1908.000000
34.118085	17.118251	-1.769888	18.000032	778.102320	1908.500000
34.124434	17.076565	-1.769888	18.000032	776.207502	1909.000000
34.128667	17.094282	-1.769701	18.000032	777.012800	1909.500000
34.132899	17.073439	-1.769701	18.000032	776.065391	1910.000000
34.137132	17.093239	-1.769701	18.000032	776.965429	1910.500000
34.143481	17.093239	-1.769888	18.000032	776.965429	1911.000000
34.149830	16.999446	-1.769888	18.000032	772.702089	1911.500000
34.151947	17.118251	-1.769701	18.000032	778.102320	1912.000000
34.158296	17.095324	-1.769701	18.000032	777.060170	1912.500000
34.162529	17.080734	-1.769701	18.000032	776.396984	1913.000000
34.168878	17.115125	-1.769514	18.000032	777.960209	1913.500000
34.173110	17.082818	-1.769701	18.000032	776.491725	1914.000000
34.179460	17.098450	-1.769888	18.000032	777.202282	1914.500000
34.181576	17.045301	-1.769888	18.000032	774.786389	1915.000000
34.187925	17.118251	-1.769701	18.000032	778.102320	1915.500000
34.192158	17.127630	-1.769888	18.000032	778.528654	1916.000000
34.198507	17.078649	-1.769514	18.000032	776.302243	1916.500000
34.204856	17.103661	-1.769888	18.000032	777.439134	1917.000000
34.217554	17.063017	-1.769888	18.000032	775.591686	1917.500000
34.209089	16.973392	-1.769514	18.000032	771.517827	1918.000000
34.217554	17.053638	-1.769701	18.000032	775.165352	1918.500000
34.221787	17.114082	-1.769888	18.000032	777.912838	1919.000000
34.226020	17.102619	-1.769888	18.000032	777.391763	1919.500000
34.232369	17.078649	-1.769888	18.000032	776.302243	1920.000000
34.238718	17.115125	-1.769888	18.000032	777.960209	1920.500000
34.242951	17.117209	-1.769888	18.000032	778.054950	1921.000000
34.249300	17.078649	-1.769888	18.000032	776.302243	1921.500000
34.253533	17.111998	-1.769888	18.000032	777.818097	1922.000000
34.257765	17.093239	-1.769888	18.000032	776.965429	1922.500000
34.264114	17.097408	-1.769888	18.000032	777.154911	1923.000000
